INTDATE,AIRLINE,FLIGHT,DESTINATION,DESTGEO,DESTMARK,GATE,BAREA,STRATA,PEAK,HOWLONG,METHOD,Q2PURP1,Q2PURP2,Q2PURP3,Q3GETTO1,Q3GETTO2,Q3GETTO3,Q3PARK,Q4BAGS,Q4STORE,Q4FOOD,Q4WIFI,Q5TIMESFLOWN,Q5FIRSTTIME,Q6LONGUSE,SAQ,Q8COM1,Q8COM2,Q8COM3,Q9BOARDING,Q9AIRTRAIN,Q9RENTAL,Q9FOOD,Q9RESTROOM,Q9ALL,Q9COM1,Q9COM2,Q9COM3,Q10SAFE,Q10COM1,Q10COM2,Q10COM3,Q11TSAPRE,Q12PRECHEKCRATE,Q12COM1,Q12COM2,Q12COM3,Q13COUNTY,Q13GETRATE,Q14FIND,Q14PASSTHRU,Q15PROBLEM,Q15COM1,Q15COM2,Q15COM3,Q16LIVE,HOME,Q18AGE,Q19GENDER,Q20INCOME,Q21FLY,Q22SJC,Q22OAK,LANG,WEIGHT,Q7ART,Q7FOOD,Q7STORE,Q7SIGN,Q7WALKWAYS,Q7SCREENS,Q7INFODOWN,Q7INFOUP,Q7WIFI,Q7ROADS,Q7PARK,Q7AIRTRAIN,Q7LTPARKING,Q7RENTAL,Q7ALL
12,8,5988,50,1,4,58,3,1,1,123,1,2,-1,-1,9,-1,-1,-1,2,2,2,1,1,2,1,2,-1,-1,-1,5,5,4,6,4,5,-1,-1,-1,5,4,-1,-1,2,0,-1,-1,-1,5,2,5,5,2,-1,-1,-1,3,10,3,1,4,2,2,2,4,-1,6,6,4,4,3,3,6,6,0,3,6,4,6,4,4
12,21,16,61,2,4,11,0,1,2,100,1,1,3,-1,4,-1,-1,-1,1,1,0,0,4,1,4,2,-1,-1,-1,4,6,6,3,4,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,3,4,4,2,-1,-1,-1,1,1,5,2,0,2,0,1,1,-1,4,4,4,3,3,4,4,4,4,4,4,4,6,6,4
12,21,16,61,2,4,11,0,1,2,-1,1,2,-1,-1,8,-1,-1,-1,1,2,1,0,2,1,4,2,-1,-1,-1,5,6,6,0,5,5,-1,-1,-1,5,1,-1,-1,1,5,7,-1,-1,24,5,4,5,1,22,-1,-1,2,10,7,2,2,2,2,0,1,-1,0,2,6,4,4,4,0,4,0,0,0,0,0,0,4
12,21,16,61,2,4,11,0,1,2,80,1,1,-1,-1,2,-1,-1,-1,2,2,1,1,3,1,2,2,202,-1,-1,4,6,6,4,4,4,-1,-1,-1,5,4,1,-1,2,0,-1,-1,-1,1,4,3,5,2,-1,-1,-1,1,3,3,1,4,2,1,1,1,-1,4,3,4,4,4,5,6,6,4,2,6,4,3,6,4
8,15,6447,50,1,4,42,2,3,2,120,1,3,-1,-1,5,-1,-1,-1,1,1,2,2,2,1,1,1,4,703,-1,4,4,6,6,4,4,-1,-1,-1,5,20,-1,-1,2,0,-1,-1,-1,5,5,5,4,2,-1,-1,-1,1,1,4,1,4,1,2,2,1,-1,2,6,3,4,4,4,6,6,6,3,6,5,6,6,2
12,21,16,61,2,4,11,0,1,2,85,1,2,-1,-1,2,-1,-1,-1,2,2,2,2,4,1,4,2,-1,-1,-1,5,0,0,0,5,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,8,5,5,5,2,-1,-1,-1,3,12,6,2,0,2,1,1,1,-1,5,4,3,4,5,5,6,6,6,4,3,6,5,3,5
8,15,6447,50,1,4,42,2,3,2,90,1,1,-1,-1,2,-1,-1,-1,2,2,2,2,3,1,3,1,206,202,-1,4,4,4,5,5,5,-1,-1,-1,5,1,-1,-1,2,0,-1,-1,-1,5,4,5,5,2,-1,-1,-1,3,10,4,2,2,2,2,2,1,-1,3,3,4,4,4,3,6,6,4,4,6,4,6,4,4
12,21,16,61,2,4,11,0,1,2,70,1,2,-1,-1,2,-1,-1,-1,1,2,2,1,3,1,4,2,320,-1,-1,5,4,6,0,4,5,-1,-1,-1,5,4,-1,-1,1,5,2,-1,-1,7,4,5,5,2,-1,-1,-1,1,4,6,1,3,2,1,2,1,-1,5,4,4,5,4,4,6,6,3,4,3,3,6,6,4
8,15,6447,50,1,4,42,2,3,2,120,1,1,-1,-1,6,-1,-1,-1,3,1,2,2,3,1,4,2,-1,-1,-1,3,5,6,3,2,3,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,3,0,3,3,2,-1,-1,-1,3,12,5,2,3,1,2,2,1,-1,3,3,3,2,3,3,3,3,3,6,6,5,6,6,3
8,15,6447,50,1,4,42,2,3,2,150,1,1,-1,-1,9,-1,-1,-1,1,1,1,2,4,1,2,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,12,5,1,4,2,1,1,1,-1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,21,16,61,2,4,11,0,1,2,90,1,1,-1,-1,2,-1,-1,-1,2,2,2,1,5,1,4,2,-1,-1,-1,4,4,4,4,3,4,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,99,0,0,0,0,0,0,1,-1,5,4,6,4,4,4,6,6,3,4,3,2,3,3,3
8,15,6447,50,1,4,42,2,3,2,60,1,3,-1,-1,6,-1,-1,-1,2,1,2,1,5,1,2,2,6,-1,-1,5,5,5,5,5,4,7,-1,-1,5,5,-1,-1,2,0,2,-1,-1,5,5,5,5,1,29,-1,-1,1,1,3,2,2,2,2,1,1,-1,3,4,3,4,4,4,6,6,5,4,6,5,6,6,4
12,21,16,61,2,4,11,0,1,2,70,1,2,-1,-1,5,-1,-1,-1,1,1,2,2,6,1,2,2,993,-1,-1,5,5,4,5,5,5,110,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,3,2,4,1,1,1,1,-1,3,3,4,4,4,4,4,4,5,5,4,4,6,4,4
8,15,6447,50,1,4,42,2,3,2,120,1,2,-1,-1,6,-1,-1,-1,1,2,2,1,2,1,1,2,-1,-1,-1,4,5,6,6,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,3,4,4,2,-1,-1,-1,3,12,2,2,1,2,2,2,1,-1,3,4,3,5,5,3,3,3,5,5,6,5,6,6,4
8,15,6447,50,1,4,42,2,3,2,180,1,1,-1,-1,3,-1,-1,-1,1,1,1,2,1,1,2,2,-1,-1,-1,4,5,4,4,4,4,-1,-1,-1,3,20,9,-1,2,0,-1,-1,-1,11,4,4,3,2,-1,-1,-1,3,15,5,2,4,1,2,2,1,-1,3,3,2,4,4,3,6,6,6,5,6,5,6,5,2
12,21,16,61,2,4,11,0,1,2,85,1,1,-1,-1,2,-1,-1,-1,1,2,1,2,3,1,1,2,-1,-1,-1,5,6,5,5,5,5,-1,-1,-1,5,1,-1,-1,2,0,-1,-1,-1,6,5,5,4,2,-1,-1,-1,3,12,3,2,2,2,2,2,1,-1,6,4,6,5,5,5,6,5,6,5,6,6,6,3,5
8,15,6447,50,1,4,42,2,3,2,150,1,3,-1,-1,1,-1,-1,1,1,1,2,2,2,1,4,2,309,316,-1,5,5,5,3,5,5,-1,-1,-1,4,-1,-1,-1,3,0,-1,-1,-1,1,3,4,3,1,3,-1,-1,1,3,3,2,4,3,2,2,1,-1,4,2,3,2,4,1,3,2,1,4,3,4,3,4,4
8,15,6447,50,1,4,42,2,3,2,90,1,1,-1,-1,9,-1,-1,-1,1,1,1,1,2,1,1,2,202,-1,-1,4,4,3,3,3,3,-1,-1,-1,3,9,4,-1,2,0,-1,-1,-1,7,3,4,4,2,-1,-1,-1,3,12,4,1,2,2,2,2,1,-1,3,3,3,4,4,4,4,6,5,4,6,5,6,4,3
8,15,6447,50,1,4,42,2,3,2,60,1,5,-1,-1,3,-1,-1,-1,2,2,2,1,2,1,2,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,4,-1,-1,-1,1,5,-1,-1,-1,11,4,5,5,2,-1,-1,-1,3,12,7,1,4,1,2,2,1,-1,4,4,4,5,5,4,6,5,5,6,6,5,6,4,4
12,36,751,83,1,2,52,3,1,1,110,1,1,-1,-1,5,-1,-1,-1,2,1,1,1,6,1,2,1,501,306,-1,5,6,6,5,4,4,-1,-1,-1,5,1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,3,2,2,2,1,1,1,-1,5,5,5,5,5,3,3,3,2,3,2,6,6,6,4
12,36,751,83,1,2,52,3,1,1,110,1,1,2,-1,4,-1,-1,-1,2,2,1,2,3,1,4,1,-1,-1,-1,5,6,6,6,5,5,-1,-1,-1,5,1,-1,-1,1,5,1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,5,1,4,1,2,2,1,-1,5,5,4,5,5,5,6,6,6,6,6,6,6,6,5
12,36,751,83,1,2,52,3,1,1,80,1,1,-1,-1,4,-1,-1,-1,1,1,2,2,5,1,4,2,501,-1,-1,5,6,6,5,5,5,1,-1,-1,5,1,-1,-1,1,5,2,-1,-1,5,2,5,5,2,-1,-1,-1,1,1,4,2,4,1,2,2,1,-1,5,5,3,4,5,5,6,6,1,6,6,6,6,6,5
12,36,751,83,1,2,52,3,1,1,170,1,1,-1,-1,2,-1,-1,-1,1,2,2,2,3,1,2,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,1,5,1,-1,-1,2,3,4,5,2,-1,-1,-1,1,5,2,1,2,2,1,2,1,-1,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4
12,36,751,83,1,2,52,3,1,1,170,1,3,-1,-1,2,-1,-1,-1,2,2,1,2,3,1,2,2,325,-1,-1,5,6,6,5,5,5,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,1,3,6,5,2,-1,-1,-1,3,12,3,2,2,2,1,1,1,-1,3,4,4,3,3,3,6,6,6,2,3,6,6,6,4
12,36,751,83,1,2,52,3,1,1,125,1,2,-1,-1,7,-1,-1,-1,1,1,1,1,4,1,4,2,-1,-1,-1,5,6,0,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,1,4,7,1,4,2,1,2,1,-1,5,5,5,5,3,6,6,5,4,6,0,6,6,5,5
12,36,751,83,1,2,52,3,1,1,90,1,1,-1,-1,2,-1,-1,-1,2,2,1,2,2,1,2,2,505,506,993,5,5,6,4,5,5,1,-1,-1,5,24,4,1,1,5,10,16,-1,6,4,5,5,2,-1,-1,-1,1,2,3,2,4,2,2,2,1,-1,5,5,5,5,5,5,6,6,6,5,4,4,4,6,4
12,36,751,83,1,2,52,3,1,1,140,1,1,-1,-1,2,-1,-1,-1,1,2,2,1,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,1,-1,-1,1,5,-1,-1,-1,2,3,5,5,2,-1,-1,-1,1,5,2,1,2,2,1,2,1,-1,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5
12,36,751,83,1,2,52,3,1,1,65,1,2,-1,-1,2,-1,-1,-1,2,2,2,2,4,1,4,2,-1,-1,-1,4,6,4,4,4,4,-1,-1,-1,4,-1,-1,-1,2,5,-1,-1,-1,5,4,4,4,2,-1,-1,-1,1,1,7,2,4,2,2,2,1,-1,4,4,4,4,4,6,6,6,6,4,4,6,4,4,4
12,36,751,83,1,2,52,3,1,1,80,1,3,-1,-1,2,-1,-1,-1,2,2,2,2,4,1,4,2,-1,-1,-1,4,6,6,4,4,4,12,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,4,4,3,2,-1,-1,-1,1,1,7,1,0,2,2,2,1,-1,4,3,3,4,4,4,3,3,3,3,2,3,3,3,4
12,36,751,83,1,2,52,3,1,1,130,1,3,-1,-1,6,-1,-1,-1,1,2,1,2,2,1,4,2,-1,-1,-1,5,5,6,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,5,5,4,2,-1,-1,-1,3,12,4,0,2,2,1,2,1,-1,5,4,5,5,5,4,4,4,3,6,6,4,6,6,5
12,36,751,83,1,2,52,3,1,1,130,1,3,-1,-1,6,-1,-1,-1,1,0,0,0,1,1,4,2,-1,-1,202,5,5,6,3,4,4,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,5,4,4,0,2,-1,-1,-1,3,12,4,1,1,2,2,2,1,-1,4,2,4,5,5,5,5,5,4,3,6,5,6,6,0
12,36,751,83,1,2,52,3,1,1,110,1,3,-1,-1,6,-1,-1,-1,0,0,1,0,1,1,0,2,507,-1,-1,5,5,6,0,5,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,1,5,5,5,2,-1,-1,-1,1,3,6,2,3,2,1,1,1,-1,5,5,6,5,5,5,6,6,5,0,0,0,0,0,5
12,36,751,83,1,2,52,3,1,1,90,1,1,-1,-1,1,-1,-1,4,2,2,1,1,4,1,3,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,5,3,5,5,0,-1,-1,-1,1,1,4,1,4,2,0,1,1,-1,6,4,4,4,4,4,6,6,5,2,3,3,3,6,4
12,8,164,61,2,4,58,3,1,1,75,1,1,-1,-1,9,-1,-1,-1,0,0,1,0,3,1,4,2,614,605,-1,4,3,3,4,4,3,-1,-1,-1,4,-1,-1,-1,0,0,-1,-1,-1,6,3,4,4,2,-1,-1,-1,3,12,4,1,4,1,2,2,1,-1,6,4,4,2,3,4,6,6,6,1,3,4,6,4,3
12,8,164,61,2,4,58,3,1,1,85,1,2,-1,-1,12,-1,-1,-1,1,1,2,1,4,1,4,2,999,-1,-1,5,6,6,5,4,5,-1,-1,-1,4,9,5,-1,2,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,1,4,6,2,0,2,1,2,1,-1,4,4,5,5,4,4,6,6,4,4,3,6,3,6,4
12,21,316,61,2,4,11,0,2,1,85,1,2,-1,-1,5,-1,-1,-1,1,1,0,2,2,1,2,2,-1,-1,-1,5,5,6,6,4,5,-1,-1,-1,4,4,3,-1,2,0,-1,-1,-1,5,3,3,3,2,-1,-1,-1,3,12,3,1,1,2,2,2,1,-1,4,6,3,3,3,3,6,6,2,3,6,4,6,6,4
12,8,164,61,2,4,58,3,1,1,75,1,1,-1,-1,2,-1,-1,-1,1,2,1,2,2,1,2,2,-1,-1,-1,5,6,4,4,5,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,7,2,5,5,2,-1,-1,-1,1,90,3,1,3,2,1,2,1,-1,6,4,3,4,3,3,6,6,6,3,4,6,6,3,4
12,21,316,61,2,4,11,0,2,1,55,1,1,-1,-1,5,-1,-1,-1,0,1,0,0,4,1,4,2,-1,-1,-1,4,4,4,5,4,4,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,5,1,4,2,2,2,1,-1,4,4,4,4,4,4,6,6,6,4,4,3,6,6,4
12,8,164,61,2,4,58,3,1,1,75,1,1,-1,-1,2,-1,-1,-1,2,2,1,2,4,1,4,2,-1,-1,-1,4,6,6,5,4,4,-1,-1,-1,4,-1,-1,-1,1,5,2,-1,-1,6,4,5,5,2,-1,-1,-1,1,2,6,2,4,2,1,1,1,-1,5,5,4,5,4,5,6,6,4,5,4,4,4,6,5
12,21,316,61,2,4,11,0,2,1,130,1,3,-1,-1,8,-1,-1,-1,1,1,1,1,1,2,1,2,10,-1,-1,4,6,6,4,4,4,-1,-1,-1,4,4,-1,-1,2,0,-1,-1,-1,5,4,4,4,2,-1,-1,-1,3,12,5,1,4,2,2,2,1,-1,4,3,3,4,4,4,3,3,4,4,6,6,6,6,4
12,8,164,61,2,4,58,3,1,1,150,1,2,-1,-1,13,-1,-1,-1,1,2,1,2,1,1,4,2,-1,-1,-1,5,6,6,5,5,5,1,-1,-1,5,1,24,-1,2,6,-1,-1,-1,3,5,5,5,2,-1,-1,-1,3,10,4,1,3,2,2,1,1,-1,4,4,3,4,4,5,6,6,6,6,6,6,6,6,5
12,8,164,61,2,4,58,3,1,1,75,1,3,-1,-1,5,-1,-1,-1,2,2,1,1,2,1,3,2,999,-1,-1,5,4,3,4,4,4,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,3,5,5,5,2,-1,-1,-1,3,12,7,1,4,2,2,2,1,-1,4,4,4,4,4,4,6,6,5,3,6,4,6,3,4
12,21,316,61,2,4,11,0,2,1,155,1,1,2,-1,2,-1,-1,-1,0,1,1,0,3,1,4,2,999,-1,-1,4,6,6,3,4,4,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,7,3,3,5,2,-1,-1,-1,1,4,0,2,0,2,1,2,1,-1,3,3,3,4,4,4,3,3,3,3,3,6,2,6,3
12,8,164,61,2,4,58,3,1,1,90,1,3,-1,-1,2,-1,-1,-1,2,2,2,2,1,1,4,2,-1,-1,-1,4,6,6,6,6,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,6,4,4,4,2,-1,-1,-1,1,2,5,2,3,2,2,2,1,-1,6,6,6,3,4,6,6,6,6,3,6,6,6,6,3
12,21,316,61,2,4,11,0,2,1,115,1,2,-1,-1,8,-1,-1,-1,1,2,1,2,1,1,4,2,-1,-1,-1,5,5,4,4,4,4,-1,-1,-1,4,-1,-1,-1,1,5,-1,-1,-1,6,5,5,5,2,-1,-1,-1,3,12,7,1,4,2,2,2,1,-1,5,5,5,5,4,5,6,6,6,6,6,5,6,5,0
12,8,164,61,2,4,58,3,1,1,105,1,2,-1,-1,12,-1,-1,-1,1,1,2,1,3,1,4,2,-1,-1,-1,4,6,6,4,4,4,-1,-1,-1,5,-1,-1,-1,1,5,5,-1,-1,7,5,5,5,2,-1,-1,-1,1,4,5,2,0,2,1,1,1,-1,4,4,4,4,4,4,6,6,0,6,6,6,6,6,4
12,21,316,61,2,4,11,0,2,1,85,1,3,-1,-1,9,-1,-1,-1,1,1,1,1,2,1,3,2,202,-1,-1,4,4,4,3,2,3,109,-1,-1,4,-1,-1,-1,1,4,-1,-1,-1,6,4,4,4,2,-1,-1,-1,3,12,6,2,4,3,2,2,1,-1,4,3,3,4,4,4,3,3,4,4,4,4,6,4,4
12,21,316,61,2,4,11,0,2,1,115,1,6,-1,-1,9,-1,-1,-1,1,0,0,0,1,2,1,2,-1,-1,-1,4,4,4,4,6,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,3,4,5,2,-1,-1,-1,3,12,3,1,3,2,2,2,1,-1,0,2,3,3,4,4,6,6,0,4,6,4,6,4,4
12,8,164,61,2,4,58,3,1,1,105,1,2,-1,-1,2,-1,-1,-1,2,2,1,1,2,1,4,2,-1,-1,-1,4,6,6,4,5,4,-1,-1,-1,5,1,24,-1,2,0,-1,-1,-1,3,5,5,5,2,-1,-1,-1,1,6,2,1,3,2,2,1,1,-1,5,4,6,5,6,5,6,6,3,6,6,6,6,6,4
12,21,316,61,2,4,11,0,2,1,85,1,2,3,-1,13,-1,-1,-1,2,2,2,2,3,1,4,2,-1,-1,-1,3,4,6,2,3,3,-1,-1,-1,3,-1,-1,-1,2,0,-1,-1,-1,3,5,4,3,2,-1,-1,-1,1,6,2,2,0,2,2,2,1,-1,3,3,3,4,3,3,6,6,6,6,6,3,6,6,4
12,8,164,61,2,4,58,3,1,1,105,1,2,-1,-1,2,-1,-1,-1,1,2,2,1,2,1,4,2,501,-1,-1,5,6,6,6,5,5,-1,-1,-1,5,1,-1,-1,2,0,-1,-1,-1,3,5,5,5,2,-1,-1,-1,1,6,3,2,1,2,2,1,1,-1,5,6,6,5,6,5,6,6,2,6,6,6,6,6,4
12,21,316,61,2,4,11,0,2,1,100,1,2,-1,-1,5,-1,-1,-1,2,1,1,2,1,1,2,2,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,4,5,5,2,-1,-1,-1,3,12,2,2,1,2,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
12,21,316,61,2,4,11,0,2,1,130,1,2,3,-1,7,-1,-1,-1,2,1,1,2,2,1,4,2,202,-1,-1,4,4,4,4,3,4,108,-1,-1,5,4,-1,-1,2,0,-1,-1,-1,2,4,5,5,2,-1,-1,-1,1,5,4,2,4,2,2,2,1,-1,3,5,4,5,5,5,5,5,2,4,3,4,6,6,5
12,8,164,61,2,4,58,3,1,1,165,1,2,-1,-1,1,-1,-1,4,2,1,1,1,2,1,4,2,999,-1,-1,5,6,6,4,5,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,8,5,5,4,2,-1,-1,-1,1,8,7,2,1,2,2,1,1,-1,5,5,5,4,5,4,4,4,4,4,5,6,5,6,5
12,21,316,61,2,4,11,0,2,1,100,1,3,-1,-1,2,-1,-1,-1,1,2,2,2,3,1,4,2,-1,-1,-1,4,6,6,4,3,3,-1,-1,-1,5,6,-1,-1,3,0,-1,-1,-1,1,3,3,3,2,-1,-1,-1,1,3,7,0,2,0,0,1,1,-1,4,4,4,3,4,4,4,4,2,4,3,6,6,6,3
12,8,164,61,2,4,58,3,1,1,85,1,1,-1,-1,5,-1,-1,-1,1,2,2,1,4,1,1,2,-1,-1,-1,5,6,6,5,4,5,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,4,5,5,2,-1,-1,-1,1,1,3,2,3,2,2,2,1,-1,4,3,3,4,4,4,6,6,4,6,6,6,6,6,4
12,21,316,61,2,4,11,0,2,1,115,1,1,-1,-1,2,-1,-1,-1,2,1,1,1,4,1,2,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,1,3,3,5,1,2,-1,-1,1,3,2,2,2,3,0,1,1,-1,2,3,3,3,3,3,3,3,5,4,4,4,4,0,4
12,8,164,61,2,4,58,3,1,1,90,1,1,-1,-1,3,-1,-1,-1,0,0,1,0,3,1,4,2,-1,-1,-1,5,4,3,4,3,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,11,4,4,4,2,-1,-1,-1,3,10,6,1,4,1,2,1,1,-1,4,3,2,3,3,4,6,6,2,3,6,5,6,3,3
12,21,316,61,2,4,11,0,2,1,-1,1,3,-1,-1,2,-1,-1,-1,1,0,1,0,5,1,4,2,-1,-1,-1,5,0,0,0,4,4,-1,-1,-1,4,-1,-1,-1,1,5,-1,-1,-1,9,3,5,5,2,-1,-1,-1,1,7,7,2,1,2,2,2,1,-1,4,4,4,4,4,5,0,5,4,5,0,0,0,0,5
12,8,164,61,2,4,58,3,1,1,105,1,1,-1,-1,5,-1,-1,-1,1,1,2,1,4,1,3,2,-1,-1,-1,5,6,6,5,4,5,-1,-1,-1,4,-1,-1,-1,1,5,1,-1,-1,2,5,5,5,2,-1,-1,-1,1,5,4,2,2,2,2,1,1,-1,3,4,4,4,4,4,4,4,5,4,4,3,6,6,4
12,21,316,61,2,4,11,0,2,1,100,1,2,3,-1,5,-1,-1,-1,1,1,2,2,2,1,1,2,-1,-1,-1,5,6,6,5,4,5,-1,-1,-1,5,6,1,-1,2,6,-1,-1,-1,1,5,4,5,2,-1,-1,-1,1,3,2,1,1,1,2,2,1,-1,5,5,4,5,3,5,4,4,4,5,6,6,6,5,4
12,21,316,61,2,4,11,0,2,1,85,1,1,-1,-1,1,-1,-1,4,2,2,1,1,2,1,4,2,-1,-1,-1,3,6,6,3,3,3,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,1,1,3,3,2,-1,-1,-1,1,3,4,1,4,2,2,1,1,-1,3,3,3,4,3,3,6,6,4,3,3,6,6,6,3
12,8,164,61,2,4,58,3,1,1,120,1,3,-1,-1,8,-1,-1,-1,2,2,1,1,2,1,4,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,32,4,4,4,2,-1,-1,-1,2,10,4,2,2,2,2,1,1,-1,3,3,3,4,2,4,4,4,4,3,3,4,4,4,3
12,21,316,61,2,4,11,0,2,1,85,1,2,-1,-1,5,-1,-1,-1,1,1,2,1,1,2,1,2,302,-1,-1,4,6,6,6,6,4,-1,-1,-1,4,1,-1,-1,1,3,-1,-1,-1,5,2,3,3,2,-1,-1,-1,3,99,0,0,2,2,2,2,1,-1,6,6,3,3,4,3,3,3,3,2,6,6,6,6,3
12,8,164,61,2,4,58,3,1,1,105,1,2,-1,-1,4,-1,-1,-1,1,1,1,1,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,19,4,1,0,2,2,2,1,-1,4,3,4,5,5,5,4,4,4,4,4,4,3,4,4
12,21,316,61,2,4,11,0,2,1,145,1,1,-1,-1,9,-1,-1,-1,1,1,2,1,3,1,2,2,-1,-1,-1,5,5,4,4,3,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,13,5,5,4,2,-1,-1,-1,3,17,5,1,4,1,2,2,1,-1,6,4,4,5,4,4,6,6,5,5,6,5,6,5,4
12,8,164,61,2,4,58,3,1,1,105,1,5,-1,-1,6,-1,-1,-1,0,0,1,1,1,1,2,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,4,4,4,2,-1,-1,-1,1,1,3,1,1,2,2,2,3,-1,4,5,5,5,4,3,6,6,3,0,0,0,0,0,0
12,21,316,61,2,4,11,0,2,1,115,1,1,-1,-1,1,-1,-1,0,1,1,2,1,6,1,4,2,999,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,17,3,5,5,2,-1,-1,-1,2,10,6,1,0,1,1,2,1,-1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
12,21,735,49,1,1,10,0,1,2,91,1,1,-1,-1,9,-1,-1,-1,2,2,1,1,6,1,4,1,113,-1,-1,4,3,4,4,3,4,-1,-1,-1,3,16,-1,-1,1,4,-1,-1,-1,6,5,3,3,2,-1,-1,-1,3,10,5,1,4,1,1,1,1,-1,5,4,4,4,3,4,5,6,5,3,6,5,6,5,5
12,21,316,61,2,4,11,0,2,1,160,1,2,-1,-1,8,-1,-1,-1,2,1,2,2,1,2,1,2,608,-1,-1,5,6,4,6,4,4,-1,-1,-1,4,-1,-1,-1,1,5,2,-1,-1,4,3,3,5,2,-1,-1,-1,3,12,6,1,0,2,1,2,1,-1,3,3,4,1,4,4,6,6,6,3,6,6,6,2,3
12,21,316,61,2,4,11,0,2,1,115,1,1,-1,-1,8,-1,-1,-1,1,0,1,0,3,1,2,2,999,-1,-1,5,5,5,6,5,5,-1,-1,-1,5,-1,-1,-1,1,5,1,-1,-1,0,6,3,3,2,-1,-1,-1,3,12,7,2,3,2,0,1,1,-1,4,3,3,3,4,4,5,5,6,3,6,5,6,5,4
12,21,735,49,1,1,10,0,1,2,70,1,1,-1,-1,1,-1,-1,2,2,2,2,2,6,1,4,2,-1,-1,-1,4,6,6,3,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,6,1,4,2,1,1,1,-1,3,3,3,3,4,4,4,4,6,3,3,6,6,6,4
12,21,316,61,2,4,11,0,2,1,85,1,3,-1,-1,5,-1,-1,-1,1,2,2,1,4,1,2,2,-1,-1,-1,5,4,6,4,3,4,-1,-1,-1,5,5,-1,-1,1,5,1,-1,-1,6,3,5,4,2,-1,-1,-1,1,2,3,1,0,2,1,2,1,-1,3,4,6,4,5,5,6,6,4,3,4,4,6,6,4
