1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
12,36,751,83,1,2,52,D,1,1,110,1,1,,,5,,,,2,1,1,1,6,1,2,1,501,306,,5,6,6,5,4,4,,,,5,1,,,2,0,,,,5,5,5,5,2,,,,1,1,3,2,2,2,1,1,1,0.952,5,5,5,5,5,3,3,3,2,3,2,6,6,6,4
12,36,751,83,1,2,52,D,1,1,110,1,1,2,,4,,,,2,2,1,2,3,1,4,1,,,,5,6,6,6,5,5,,,,5,1,,,1,5,1,,,6,5,5,5,2,,,,1,2,5,1,4,1,2,2,1,0.952,5,5,4,5,5,5,6,6,6,6,6,6,6,6,5
12,36,751,83,1,2,52,D,1,1,80,1,1,,,4,,,,1,1,2,2,5,1,4,2,501,,,5,6,6,5,5,5,1,,,5,1,,,1,5,2,,,5,2,5,5,2,,,,1,1,4,2,4,1,2,2,1,0.952,5,5,3,4,5,5,6,6,1,6,6,6,6,6,5
12,36,751,83,1,2,52,D,1,1,170,1,1,,,2,,,,1,2,2,2,3,1,2,2,,,,5,5,5,5,5,5,,,,5,,,,1,5,1,,,2,3,4,5,2,,,,1,5,2,1,2,2,1,2,1,0.952,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4
12,36,751,83,1,2,52,D,1,1,170,1,3,,,2,,,,2,2,1,2,3,1,2,2,325,,,5,6,6,5,5,5,,,,4,,,,2,0,,,,1,3,6,5,2,,,,3,12,3,2,2,2,1,1,1,0.952,3,4,4,3,3,3,6,6,6,2,3,6,6,6,4
12,36,751,83,1,2,52,D,1,1,125,1,2,,,7,,,,1,1,1,1,4,1,4,2,,,,5,6,0,5,5,5,,,,5,,,,2,0,,,,7,5,5,5,2,,,,1,4,7,1,4,2,1,2,1,0.952,5,5,5,5,3,6,6,5,4,6,0,6,6,5,5
12,36,751,83,1,2,52,D,1,1,90,1,1,,,2,,,,2,2,1,2,2,1,2,2,505,506,993,5,5,6,4,5,5,1,,,5,24,4,1,1,5,10,16,,6,4,5,5,2,,,,1,2,3,2,4,2,2,2,1,0.952,5,5,5,5,5,5,6,6,6,5,4,4,4,6,4
12,36,751,83,1,2,52,D,1,1,140,1,1,,,2,,,,1,2,2,1,1,2,1,2,,,,5,5,5,5,5,5,,,,5,1,,,1,5,,,,2,3,5,5,2,,,,1,5,2,1,2,2,1,2,1,0.952,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5
12,36,751,83,1,2,52,D,1,1,65,1,2,,,2,,,,2,2,2,2,4,1,4,2,,,,4,6,4,4,4,4,,,,4,,,,2,5,,,,5,4,4,4,2,,,,1,1,7,2,4,2,2,2,1,0.952,4,4,4,4,4,6,6,6,6,4,4,6,4,4,4
12,36,751,83,1,2,52,D,1,1,80,1,3,,,2,,,,2,2,2,2,4,1,4,2,,,,4,6,6,4,4,4,12,,,4,,,,2,0,,,,5,4,4,3,2,,,,1,1,7,1,0,2,2,2,1,0.952,4,3,3,4,4,4,3,3,3,3,2,3,3,3,4
12,36,751,83,1,2,52,D,1,1,130,1,3,,,6,,,,1,2,1,2,2,1,4,2,,,,5,5,6,5,5,5,,,,5,,,,2,0,,,,5,5,5,4,2,,,,3,12,4,0,2,2,1,2,1,0.952,5,4,5,5,5,4,4,4,3,6,6,4,6,6,5
12,36,751,83,1,2,52,D,1,1,130,1,3,,,6,,,,1,0,0,0,1,1,4,2,,,202,5,5,6,3,4,4,,,,5,,,,0,0,,,,5,4,4,0,2,,,,3,12,4,1,1,2,2,2,1,0.952,4,2,4,5,5,5,5,5,4,3,6,5,6,6,0
12,36,751,83,1,2,52,D,1,1,110,1,3,,,6,,,,0,0,1,0,1,1,0,2,507,,,5,5,6,0,5,5,,,,5,,,,1,5,,,,1,5,5,5,2,,,,1,3,6,2,3,2,1,1,1,0.952,5,5,6,5,5,5,6,6,5,0,0,0,0,0,5
12,36,751,83,1,2,52,D,1,1,90,1,1,,,1,,,4,2,2,1,1,4,1,3,2,,,,4,4,4,4,4,4,,,,5,,,,0,0,,,,5,3,5,5,0,,,,1,1,4,1,4,2,0,1,1,0.952,6,4,4,4,4,4,6,6,5,2,3,3,3,6,4
12,8,164,61,2,4,58,D,1,1,75,1,1,,,9,,,,0,0,1,0,3,1,4,2,614,605,,4,3,3,4,4,3,,,,4,,,,0,0,,,,6,3,4,4,2,,,,3,12,4,1,4,1,2,2,1,0.720538,6,4,4,2,3,4,6,6,6,1,3,4,6,4,3
12,8,164,61,2,4,58,D,1,1,85,1,2,,,12,,,,1,1,2,1,4,1,4,2,999,,,5,6,6,5,4,5,,,,4,9,5,,2,0,,,,7,5,5,5,2,,,,1,4,6,2,0,2,1,2,1,0.720538,4,4,5,5,4,4,6,6,4,4,3,6,3,6,4
12,21,316,61,2,4,11,A,2,1,85,1,2,,,5,,,,1,1,0,2,2,1,2,2,,,,5,5,6,6,4,5,,,,4,4,3,,2,0,,,,5,3,3,3,2,,,,3,12,3,1,1,2,2,2,1,0.283644,4,6,3,3,3,3,6,6,2,3,6,4,6,6,4
12,8,164,61,2,4,58,D,1,1,75,1,1,,,2,,,,1,2,1,2,2,1,2,2,,,,5,6,4,4,5,4,,,,4,,,,2,0,,,,7,2,5,5,2,,,,1,90,3,1,3,2,1,2,1,0.720538,6,4,3,4,3,3,6,6,6,3,4,6,6,3,4
12,21,316,61,2,4,11,A,2,1,55,1,1,,,5,,,,0,1,0,0,4,1,4,2,,,,4,4,4,5,4,4,,,,5,,,,1,5,,,,6,5,5,5,2,,,,1,2,5,1,4,2,2,2,1,0.283644,4,4,4,4,4,4,6,6,6,4,4,3,6,6,4
12,8,164,61,2,4,58,D,1,1,75,1,1,,,2,,,,2,2,1,2,4,1,4,2,,,,4,6,6,5,4,4,,,,4,,,,1,5,2,,,6,4,5,5,2,,,,1,2,6,2,4,2,1,1,1,0.720538,5,5,4,5,4,5,6,6,4,5,4,4,4,6,5
12,21,316,61,2,4,11,A,2,1,130,1,3,,,8,,,,1,1,1,1,1,2,1,2,10,,,4,6,6,4,4,4,,,,4,4,,,2,0,,,,5,4,4,4,2,,,,3,12,5,1,4,2,2,2,1,0.283644,4,3,3,4,4,4,3,3,4,4,6,6,6,6,4
12,8,164,61,2,4,58,D,1,1,150,1,2,,,13,,,,1,2,1,2,1,1,4,2,,,,5,6,6,5,5,5,1,,,5,1,24,,2,6,,,,3,5,5,5,2,,,,3,10,4,1,3,2,2,1,1,0.720538,4,4,3,4,4,5,6,6,6,6,6,6,6,6,5
12,8,164,61,2,4,58,D,1,1,75,1,3,,,5,,,,2,2,1,1,2,1,3,2,999,,,5,4,3,4,4,4,,,,5,,,,1,5,,,,3,5,5,5,2,,,,3,12,7,1,4,2,2,2,1,0.720538,4,4,4,4,4,4,6,6,5,3,6,4,6,3,4
12,21,316,61,2,4,11,A,2,1,155,1,1,2,,2,,,,0,1,1,0,3,1,4,2,999,,,4,6,6,3,4,4,,,,5,,,,0,0,,,,7,3,3,5,2,,,,1,4,0,2,0,2,1,2,1,0.283644,3,3,3,4,4,4,3,3,3,3,3,6,2,6,3
12,8,164,61,2,4,58,D,1,1,90,1,3,,,2,,,,2,2,2,2,1,1,4,2,,,,4,6,6,6,6,4,,,,4,,,,2,0,,,,6,4,4,4,2,,,,1,2,5,2,3,2,2,2,1,0.720538,6,6,6,3,4,6,6,6,6,3,6,6,6,6,3
12,21,316,61,2,4,11,A,2,1,115,1,2,,,8,,,,1,2,1,2,1,1,4,2,,,,5,5,4,4,4,4,,,,4,,,,1,5,,,,6,5,5,5,2,,,,3,12,7,1,4,2,2,2,1,0.283644,5,5,5,5,4,5,6,6,6,6,6,5,6,5,0
12,8,164,61,2,4,58,D,1,1,105,1,2,,,12,,,,1,1,2,1,3,1,4,2,,,,4,6,6,4,4,4,,,,5,,,,1,5,5,,,7,5,5,5,2,,,,1,4,5,2,0,2,1,1,1,0.720538,4,4,4,4,4,4,6,6,0,6,6,6,6,6,4
12,21,316,61,2,4,11,A,2,1,85,1,3,,,9,,,,1,1,1,1,2,1,3,2,202,,,4,4,4,3,2,3,109,,,4,,,,1,4,,,,6,4,4,4,2,,,,3,12,6,2,4,3,2,2,1,0.283644,4,3,3,4,4,4,3,3,4,4,4,4,6,4,4
12,21,316,61,2,4,11,A,2,1,115,1,6,,,9,,,,1,0,0,0,1,2,1,2,,,,4,4,4,4,6,4,,,,4,,,,2,0,,,,5,3,4,5,2,,,,3,12,3,1,3,2,2,2,1,0.283644,0,2,3,3,4,4,6,6,0,4,6,4,6,4,4
12,8,164,61,2,4,58,D,1,1,105,1,2,,,2,,,,2,2,1,1,2,1,4,2,,,,4,6,6,4,5,4,,,,5,1,24,,2,0,,,,3,5,5,5,2,,,,1,6,2,1,3,2,2,1,1,0.720538,5,4,6,5,6,5,6,6,3,6,6,6,6,6,4
12,21,316,61,2,4,11,A,2,1,85,1,2,3,,13,,,,2,2,2,2,3,1,4,2,,,,3,4,6,2,3,3,,,,3,,,,2,0,,,,3,5,4,3,2,,,,1,6,2,2,0,2,2,2,1,0.283644,3,3,3,4,3,3,6,6,6,6,6,3,6,6,4
12,8,164,61,2,4,58,D,1,1,105,1,2,,,2,,,,1,2,2,1,2,1,4,2,501,,,5,6,6,6,5,5,,,,5,1,,,2,0,,,,3,5,5,5,2,,,,1,6,3,2,1,2,2,1,1,0.720538,5,6,6,5,6,5,6,6,2,6,6,6,6,6,4
12,21,316,61,2,4,11,A,2,1,100,1,2,,,5,,,,2,1,1,2,1,1,2,2,,,,5,6,6,5,5,5,,,,5,,,,2,0,,,,5,4,5,5,2,,,,3,12,2,2,1,2,2,2,1,0.283644,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
12,21,316,61,2,4,11,A,2,1,130,1,2,3,,7,,,,2,1,1,2,2,1,4,2,202,,,4,4,4,4,3,4,108,,,5,4,,,2,0,,,,2,4,5,5,2,,,,1,5,4,2,4,2,2,2,1,0.283644,3,5,4,5,5,5,5,5,2,4,3,4,6,6,5
12,8,164,61,2,4,58,D,1,1,165,1,2,,,1,,,4,2,1,1,1,2,1,4,2,999,,,5,6,6,4,5,5,,,,5,,,,1,5,,,,8,5,5,4,2,,,,1,8,7,2,1,2,2,1,1,0.720538,5,5,5,4,5,4,4,4,4,4,5,6,5,6,5
12,21,316,61,2,4,11,A,2,1,100,1,3,,,2,,,,1,2,2,2,3,1,4,2,,,,4,6,6,4,3,3,,,,5,6,,,3,0,,,,1,3,3,3,2,,,,1,3,7,0,2,0,0,1,1,0.283644,4,4,4,3,4,4,4,4,2,4,3,6,6,6,3
12,8,164,61,2,4,58,D,1,1,85,1,1,,,5,,,,1,2,2,1,4,1,1,2,,,,5,6,6,5,4,5,,,,4,,,,2,0,,,,5,4,5,5,2,,,,1,1,3,2,3,2,2,2,1,0.720538,4,3,3,4,4,4,6,6,4,6,6,6,6,6,4
12,21,316,61,2,4,11,A,2,1,115,1,1,,,2,,,,2,1,1,1,4,1,2,2,,,,4,4,4,4,4,4,,,,4,,,,2,0,,,,1,3,3,5,1,2,,,1,3,2,2,2,3,0,1,1,0.283644,2,3,3,3,3,3,3,3,5,4,4,4,4,0,4
12,8,164,61,2,4,58,D,1,1,90,1,1,,,3,,,,0,0,1,0,3,1,4,2,,,,5,4,3,4,3,4,,,,4,,,,2,0,,,,11,4,4,4,2,,,,3,10,6,1,4,1,2,1,1,0.720538,4,3,2,3,3,4,6,6,2,3,6,5,6,3,3
12,21,316,61,2,4,11,A,2,1,N,1,3,,,2,,,,1,0,1,0,5,1,4,2,,,,5,0,0,0,4,4,,,,4,,,,1,5,,,,9,3,5,5,2,,,,1,7,7,2,1,2,2,2,1,0.283644,4,4,4,4,4,5,0,5,4,5,0,0,0,0,5
12,8,164,61,2,4,58,D,1,1,105,1,1,,,5,,,,1,1,2,1,4,1,3,2,,,,5,6,6,5,4,5,,,,4,,,,1,5,1,,,2,5,5,5,2,,,,1,5,4,2,2,2,2,1,1,0.720538,3,4,4,4,4,4,4,4,5,4,4,3,6,6,4
12,21,316,61,2,4,11,A,2,1,100,1,2,3,,5,,,,1,1,2,2,2,1,1,2,,,,5,6,6,5,4,5,,,,5,6,1,,2,6,,,,1,5,4,5,2,,,,1,3,2,1,1,1,2,2,1,0.283644,5,5,4,5,3,5,4,4,4,5,6,6,6,5,4
12,21,316,61,2,4,11,A,2,1,85,1,1,,,1,,,4,2,2,1,1,2,1,4,2,,,,3,6,6,3,3,3,,,,5,,,,1,5,,,,1,1,3,3,2,,,,1,3,4,1,4,2,2,1,1,0.283644,3,3,3,4,3,3,6,6,4,3,3,6,6,6,3
12,8,164,61,2,4,58,D,1,1,120,1,3,,,8,,,,2,2,1,1,2,1,4,2,,,,4,4,4,4,4,4,,,,5,,,,2,0,,,,32,4,4,4,2,,,,2,10,4,2,2,2,2,1,1,0.720538,3,3,3,4,2,4,4,4,4,3,3,4,4,4,3
12,21,316,61,2,4,11,A,2,1,85,1,2,,,5,,,,1,1,2,1,1,2,1,2,302,,,4,6,6,6,6,4,,,,4,1,,,1,3,,,,5,2,3,3,2,,,,3,99,0,0,2,2,2,2,1,0.283644,6,6,3,3,4,3,3,3,3,2,6,6,6,6,3
12,8,164,61,2,4,58,D,1,1,105,1,2,,,4,,,,1,1,1,1,1,2,1,2,,,,5,5,5,5,5,5,1,,,5,,,,1,5,,,,5,5,5,5,2,,,,3,19,4,1,0,2,2,2,1,0.720538,4,3,4,5,5,5,4,4,4,4,4,4,3,4,4
12,21,316,61,2,4,11,A,2,1,145,1,1,,,9,,,,1,1,2,1,3,1,2,2,,,,5,5,4,4,3,4,,,,5,,,,2,0,,,,13,5,5,4,2,,,,3,17,5,1,4,1,2,2,1,0.283644,6,4,4,5,4,4,6,6,5,5,6,5,6,5,4
12,8,164,61,2,4,58,D,1,1,105,1,5,,,6,,,,0,0,1,1,1,1,2,2,,,,4,4,4,4,4,4,,,,5,,,,2,0,,,,5,4,4,4,2,,,,1,1,3,1,1,2,2,2,3,0.720538,4,5,5,5,4,3,6,6,3,0,0,0,0,0,0
12,21,316,61,2,4,11,A,2,1,115,1,1,,,1,,,0,1,1,2,1,6,1,4,2,999,,,5,5,5,5,5,5,,,,5,,,,1,5,,,,17,3,5,5,2,,,,2,10,6,1,0,1,1,2,1,0.283644,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
12,21,735,49,1,1,10,A,1,2,91,1,1,,,9,,,,2,2,1,1,6,1,4,1,113,,,4,3,4,4,3,4,,,,3,16,,,1,4,,,,6,5,3,3,2,,,,3,10,5,1,4,1,1,1,1,0.283644,5,4,4,4,3,4,5,6,5,3,6,5,6,5,5
12,21,316,61,2,4,11,A,2,1,160,1,2,,,8,,,,2,1,2,2,1,2,1,2,608,,,5,6,4,6,4,4,,,,4,,,,1,5,2,,,4,3,3,5,2,,,,3,12,6,1,0,2,1,2,1,0.283644,3,3,4,1,4,4,6,6,6,3,6,6,6,2,3
12,21,316,61,2,4,11,A,2,1,115,1,1,,,8,,,,1,0,1,0,3,1,2,2,999,,,5,5,5,6,5,5,,,,5,,,,1,5,1,,,0,6,3,3,2,,,,3,12,7,2,3,2,0,1,1,0.283644,4,3,3,3,4,4,5,5,6,3,6,5,6,5,4
12,21,735,49,1,1,10,A,1,2,70,1,1,,,1,,,2,2,2,2,2,6,1,4,2,,,,4,6,6,3,4,4,,,,5,,,,2,0,,,,6,5,5,5,2,,,,1,2,6,1,4,2,1,1,1,0.283644,3,3,3,3,4,4,4,4,6,3,3,6,6,6,4
12,21,316,61,2,4,11,A,2,1,85,1,3,,,5,,,,1,2,2,1,4,1,2,2,,,,5,4,6,4,3,4,,,,5,5,,,1,5,1,,,6,3,5,4,2,,,,1,2,3,1,0,2,1,2,1,0.283644,3,4,6,4,5,5,6,6,4,3,4,4,6,6,4
12,21,316,61,2,4,11,A,2,1,145,1,2,,,2,,,,1,1,1,0,1,1,3,2,,,,3,0,0,0,0,3,,,,3,,,,0,0,,,,5,4,3,0,2,,,,3,12,6,2,0,2,1,0,1,0.283644,3,2,3,4,4,4,4,4,3,6,6,6,6,6,3
12,21,316,61,2,4,11,A,2,1,121,1,2,,,9,,,,1,2,1,1,1,2,1,2,,,,5,5,5,3,0,4,,,,5,5,,,1,5,,,,5,3,5,5,2,,,,3,12,7,2,2,2,2,2,1,0.283644,6,4,6,5,5,5,5,5,5,0,0,5,0,5,5
12,21,316,61,2,4,11,A,2,1,175,1,0,,,2,,,,2,1,1,2,3,1,4,2,,,,5,4,5,4,5,5,,,,0,,,,0,0,,,,0,0,0,0,0,,,,3,12,6,2,0,1,2,2,1,0.283644,5,4,3,4,5,4,6,6,6,4,0,5,0,5,5
12,21,735,49,1,1,10,A,1,2,60,1,2,,,8,,,,1,2,0,1,1,1,2,2,,,,5,6,6,5,5,5,,,,5,,,,2,0,,,,5,5,5,5,2,,,,3,14,3,2,4,2,2,2,1,0.283644,6,6,6,5,5,5,6,6,5,6,6,6,4,6,5
12,21,534,11,2,3,11,A,1,1,117,1,3,,,2,,,,1,2,2,2,1,2,1,2,309,,,5,6,6,6,6,6,,,,4,5,,,1,5,1,,,0,0,3,5,2,,,,3,99,2,2,0,2,2,2,1,0.283644,3,3,3,3,3,3,3,3,3,6,6,6,6,6,4
12,21,735,49,1,1,10,A,1,2,50,1,3,,,1,,,2,2,2,2,1,2,1,4,2,605,,,5,5,5,5,5,5,,,,5,6,,,2,0,,,,8,5,5,5,2,,,,1,8,6,1,2,2,2,1,1,0.283644,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5
12,21,735,49,1,1,10,A,1,2,50,1,3,,,1,,,4,2,2,2,2,2,1,4,2,,,,4,6,6,4,4,4,,,,4,,,,2,0,,,,5,5,5,5,2,,,,3,10,7,2,0,3,2,2,1,0.283644,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4
12,21,735,49,1,1,10,A,1,2,90,1,1,,,9,,,,0,0,1,0,4,1,2,2,,,,5,5,5,5,4,5,,,,5,,,,1,5,,,,7,4,5,5,2,,,,3,12,3,1,2,2,2,2,1,0.283644,5,4,4,5,5,5,5,5,5,5,6,5,6,4,5
12,21,534,11,2,3,11,A,1,1,162,1,2,,,5,,,,1,1,1,1,2,1,4,1,,,,5,4,6,4,5,5,,,,4,1,,,1,5,,,,5,4,3,4,2,,,,3,12,7,0,0,2,2,1,1,0.283644,6,4,5,3,4,4,6,6,5,6,6,4,6,4,4
12,21,735,49,1,1,10,A,1,2,60,1,1,,,9,,,,1,1,2,2,3,1,4,2,608,,,5,5,5,5,5,5,,,,5,5,,,1,5,1,,,2,5,5,5,2,,,,1,3,6,1,3,2,1,1,1,0.283644,5,4,4,3,4,4,6,6,5,4,4,4,6,5,4
12,21,534,11,2,3,11,A,1,1,177,1,3,,,5,,,,1,1,1,2,2,1,4,2,202,,,5,6,6,5,5,5,,,,4,,,,1,5,,,,5,4,4,4,1,17,,,3,12,4,1,4,1,2,2,1,0.283644,3,1,3,4,4,4,4,4,4,4,6,6,6,6,4
12,21,735,49,1,1,10,A,1,2,51,1,1,,,5,,,,0,0,1,0,6,1,3,2,501,202,,5,5,6,5,5,5,,,,4,21,,,2,0,,,,5,5,5,5,2,,,,1,1,3,1,2,2,1,1,1,0.283644,4,4,4,4,3,4,4,4,2,4,3,4,3,6,5
12,21,534,11,2,3,11,A,1,1,132,1,3,,,9,,,,1,0,1,0,3,1,2,2,,,,5,5,5,6,5,5,,,,5,2,,,1,5,1,,,5,5,5,5,2,,,,3,12,6,1,3,2,1,2,1,0.283644,6,4,6,3,3,3,6,6,6,3,6,5,6,4,4
12,21,534,11,2,3,11,A,1,1,132,1,3,,,9,,,,1,1,2,1,3,1,2,2,,,,4,5,4,4,4,4,,,,3,16,,,1,5,2,,,5,5,5,5,2,,,,3,12,6,2,0,2,1,0,1,0.283644,4,3,3,4,4,4,5,5,5,4,6,5,6,4,4
12,21,735,49,1,1,10,A,1,2,50,1,3,,,5,,,,1,2,1,1,3,1,2,2,,,,5,5,5,5,5,5,,,,4,1,16,,2,0,,,,5,5,5,5,2,,,,3,10,3,2,2,2,2,1,1,0.283644,3,3,3,4,5,4,6,0,4,4,4,4,6,4,4
12,21,534,11,2,3,11,A,1,1,197,1,3,6,,2,,,,2,2,1,1,2,1,4,2,,,,4,6,6,4,4,5,,,,5,11,,,2,0,,,,6,4,4,5,2,,,,3,12,3,2,1,2,2,2,1,0.283644,4,3,4,4,4,4,4,4,5,4,6,6,6,6,5
12,21,735,49,1,1,10,A,1,2,45,1,3,,,2,,,,2,2,2,2,3,1,3,2,,,,4,4,4,4,4,4,,,,4,,,,0,0,,,,6,5,4,5,1,3,,,3,10,3,2,1,3,2,2,1,0.283644,4,4,4,4,4,4,4,4,4,3,6,6,6,6,4
12,21,534,11,2,3,11,A,1,1,117,1,3,,,5,,,,2,1,1,1,3,1,2,2,993,,,5,5,5,5,4,5,,,,5,5,4,,2,0,,,,5,5,5,5,2,,,,1,1,3,2,3,2,1,2,1,0.283644,4,4,4,4,4,4,6,6,3,4,4,4,4,4,4
12,21,534,11,2,3,11,A,1,1,127,1,2,,,9,,,,1,0,1,0,1,1,4,2,,,,5,5,5,4,3,4,,,,4,8,,,1,5,2,1,,5,0,5,5,2,,,,3,12,7,2,3,2,2,2,1,0.283644,4,5,6,5,5,4,6,6,6,5,6,5,6,5,5
12,21,534,11,2,3,11,A,1,1,102,1,2,3,,2,,,,1,2,2,1,2,1,2,2,610,,,5,6,6,4,4,5,,,,5,6,21,,2,0,,,,9,3,5,5,2,,,,3,12,2,2,1,2,2,2,1,0.283644,4,6,6,4,5,5,5,6,4,4,3,4,6,6,4
12,21,534,11,2,3,11,A,1,1,N,1,3,,,5,,,,2,2,2,2,2,1,4,2,611,,,4,6,6,3,4,4,,,,3,,,,2,0,,,,5,2,3,3,2,,,,3,12,6,1,4,2,0,1,1,0.283644,3,3,6,3,4,4,4,4,6,3,6,6,6,6,3
12,21,735,49,1,1,10,A,1,2,60,1,1,,,1,,,3,1,1,1,2,4,1,4,2,,,,5,6,6,0,5,5,,,,5,,,,2,0,,,,3,5,5,5,2,,,,1,6,6,1,4,2,2,1,1,0.283644,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,21,534,11,2,3,11,A,1,1,87,1,2,,,9,,,,1,2,1,2,1,1,4,2,,,,4,4,4,4,6,4,,,,5,,,,1,5,,,,5,4,3,5,2,,,,3,12,6,2,3,2,1,1,1,0.283644,3,3,3,3,4,4,4,4,6,6,6,5,6,4,4
12,21,534,11,2,3,11,A,1,1,87,1,6,,,2,,,,1,2,1,2,2,1,4,2,,,,0,0,0,0,0,0,,,,4,,,,1,3,,,,3,3,3,3,2,,,,3,12,6,2,0,2,2,2,1,0.283644,4,3,3,3,3,3,6,5,6,3,6,6,6,6,4
12,21,735,49,1,1,10,A,1,2,40,1,1,,,13,,,,2,2,2,2,3,1,4,2,112,,,4,6,6,2,3,4,,,,4,36,,,3,6,,,,3,1,3,3,1,18,,,1,6,3,1,2,2,0,1,1,0.283644,6,2,2,4,2,3,6,6,6,3,6,6,6,6,3
12,21,534,11,2,3,11,A,1,1,57,1,3,,,2,,,,1,0,1,0,1,1,3,2,,,,5,0,0,5,5,5,,,,5,16,,,2,0,,,,0,5,5,5,2,,,,3,12,7,2,0,2,2,2,1,0.283644,6,3,6,0,5,5,4,0,1,5,6,6,6,0,4
12,21,534,11,2,3,11,A,1,1,87,1,1,,,2,,,,2,1,2,2,3,1,4,2,,,,3,6,6,3,3,3,,,,4,,,,2,0,,,,5,2,3,3,1,10,,,1,1,5,2,4,2,2,1,1,0.283644,3,3,4,4,4,4,4,4,4,4,3,6,4,6,3
9,7,264,110,4,1,3,A,1,3,145,1,2,,,1,,,4,1,2,2,2,2,1,3,1,32,,,5,5,6,4,4,4,,,,5,96,,,1,5,1,,,5,5,5,5,2,,,,1,1,4,2,2,2,2,2,1,0.40402,4,4,3,5,5,5,6,6,2,4,4,4,6,6,4
12,21,534,11,2,3,11,A,1,1,117,1,2,,,8,,,,1,2,1,2,2,1,2,2,,,,5,5,5,5,5,5,,,,5,,,,1,0,,,,5,5,5,0,2,,,,3,12,7,2,4,2,0,1,1,0.283644,6,6,6,6,6,6,6,6,6,5,5,5,6,6,0
9,7,264,110,4,1,3,A,1,3,170,1,2,,,4,,,,1,1,2,2,1,1,3,1,999,,,5,5,6,6,4,4,,,,5,6,,,2,0,,,,1,4,4,4,2,,,,3,13,4,2,4,1,2,2,1,0.40402,5,4,4,4,4,4,6,6,6,4,4,4,4,4,4
12,21,534,11,2,3,11,A,1,1,87,1,2,,,1,,,4,1,2,2,1,2,1,4,2,301,310,,3,3,3,3,3,3,,,,4,,,,1,5,,,,5,4,4,5,2,,,,2,10,6,2,3,2,2,2,1,0.283644,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
12,21,534,11,2,3,11,A,1,1,N,1,6,,,7,,,,1,2,1,1,3,1,4,2,,316,,5,6,6,5,6,5,,,,5,,,,2,0,,,,7,3,3,5,2,,,,1,5,6,2,4,2,1,2,1,0.283644,4,3,6,2,4,4,6,5,5,5,6,6,6,6,4
9,7,264,110,4,1,3,A,1,3,175,1,2,,,2,,,,1,2,2,1,1,2,1,1,20,,,5,6,6,6,3,4,101,,,5,1,,,1,2,1,,,6,5,5,5,2,,,,1,2,4,1,2,2,2,2,1,0.40402,4,4,4,4,4,4,6,6,1,4,6,6,6,6,4
12,21,534,11,2,3,11,A,1,1,N,1,3,,,2,,,,1,1,0,1,4,1,2,2,,,,4,3,3,3,4,4,,,,4,,,,3,5,1,,,9,3,5,5,2,,,,1,7,3,2,1,1,2,1,1,0.283644,4,2,3,3,4,4,3,3,4,3,3,3,4,3,4
9,7,264,110,4,1,3,A,1,3,160,1,3,,,5,,,,1,0,1,0,3,1,3,1,,,,5,6,6,6,6,4,,,,5,1,21,,2,0,,,,5,5,5,5,2,,,,2,10,6,2,4,3,2,2,1,0.40402,4,3,3,0,3,4,6,6,6,6,6,6,6,6,4
12,21,534,11,2,3,11,A,1,1,117,1,2,3,,4,,,,1,2,1,2,1,1,4,2,,,,5,0,5,5,0,5,,,,5,,,,1,5,2,,,6,5,5,5,2,,,,2,10,7,2,0,2,2,2,1,0.283644,4,3,3,3,3,4,0,0,0,4,4,0,0,0,4
12,21,534,11,2,3,11,A,1,1,87,1,2,,,5,,,,1,0,0,0,1,2,1,2,,,,4,6,6,6,4,4,,,,5,,,,2,0,,,,5,0,4,5,2,,,,3,12,4,1,3,2,2,2,1,0.283644,6,6,6,4,4,4,6,6,6,4,6,6,6,6,4
9,7,264,110,4,1,3,A,1,3,55,1,2,,,2,,,,2,2,2,2,1,1,2,2,,,,5,6,6,6,6,6,,,,3,,,,2,0,,,,6,4,3,2,1,34,,,1,2,5,2,4,3,2,2,2,0.40402,5,5,5,5,5,5,5,5,5,5,6,0,6,6,3
12,21,534,11,2,3,11,A,1,1,77,1,2,,,8,,,,1,2,2,1,1,1,4,2,,,,3,6,6,6,2,3,,,,4,,,,2,3,,,,5,5,4,4,2,,,,3,12,0,2,0,2,2,2,1,0.283644,6,6,4,4,4,4,6,6,5,6,6,6,6,6,4
12,21,534,11,2,3,11,A,1,1,87,1,3,,,9,,,,1,2,2,1,3,1,2,2,202,203,,4,4,3,2,3,4,,,,5,,,,2,0,,,,0,3,3,3,2,,,,3,12,6,2,0,2,2,2,1,0.283644,4,3,3,4,4,4,3,3,3,4,6,5,6,3,5
